sku,code,gtin,name,brand,color,model,price,sizes,errors,images,season,made_in,category,feed_name,department,product_id,season_year,color_original,made_in_original,category_original,materials_original,department_original,unit_system_name_original,year,collection,dimensions,collection_original,title,sizes_raw,season_raw,description,size_system,category_item,season_display,sizes_original,vendor_product_id,lens_all_matches,lens_brand_matches,best_product_links,description_eng,materials,weight,additional_info,_enrichment_tool,_enrichment_status,_enrichment_fill_rate,_enriched_fields,_enrichment_error,_enrichment_accuracy_score
2083,PL2_SHFGCO_STK-E801T,[],Prodotto Test 3,Brand di prova,GREENISH MOLD,PL2_SHFGCO_STK-E801T,1450,"[{""Qty"":1,""sku"":""2083_[]36(1)"",""Size"":""[]36(1)"",""Barcode"":"""",""Currency"":""EUR"",""NetPrice"":1450,""BrandReferencePrice"":0},{""Qty"":1,""sku"":""2083_[]36½(1)"",""Size"":""[]36½(1)"",""Barcode"":"""",""Currency"":""EUR"",""NetPrice"":1450,""BrandReferencePrice"":0},{""Qty"":1,""sku"":""2083_[]37½(1)"",""Size"":""[]37½(1)"",""Barcode"":"""",""Currency"":""EUR"",""NetPrice"":1450,""BrandReferencePrice"":0},{""Qty"":1,""sku"":""2083_[]38(1)"",""Size"":""[]38(1)"",""Barcode"":"""",""Currency"":""EUR"",""NetPrice"":1450,""BrandReferencePrice"":0},{""Qty"":1,""sku"":""2083_[]38½(1)"",""Size"":""[]38½(1)"",""Barcode"":"""",""Currency"":""EUR"",""NetPrice"":1450,""BrandReferencePrice"":0}]","[{""error"":""missing_field"",""field"":""description_eng""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]","[""https://sandbox-guidi.coralmatch.com/images/thumbs/0117116_prodotto-test-3_1200.jpeg""]",,IT,Shoes Woman,guidi,unisex,2083_guidi,16/17 FALL WINTER,GREENISH MOLD,IT,Shoes Woman,100% LEATHER,UNISEX,SHOES WOMAN,2022,,,,La réponse sexuelle,,,,,,,,,"[{""title"": ""Elegant expensive black high heel women shoes on white background"", ""link"": ""https://www.istockphoto.com/photo/elegant-expensive-black-high-heel-women-shoes-on-white-background-gm515142583-48484112"", ""source"": ""iStock"", ""thumbnail"": ""https://serpapi.com/searches/69b448635b92f886b1597bfe/images/FQXnb3kgRJ1-aAGieUyDEP4xxRUg0cP66L-7ne6hznQ.jpeg"", ""price"": null, ""rating"": null, ""reviews"": null}, {""title"": ""Sexiest Props For Your Boudoir Session"", ""link"": ""https://www.mikecassidyphotography.com/post/sexiest-props-for-your-boudoir-session"", ""source"": ""MC Boudoir"", ""thumbnail"": ""https://serpapi.com/searches/69b448635b92f886b1597bfe/images/P_CRx6yqrX2AXx2S5ZObCX_gsJT2aqK3TVF8yAOMevY.jpeg"", ""price"": null, ""rating"": null, ""reviews"": null}, {""title"": ""Sepatu wanita hak tinggi hitam mahal yang elegan di latar belakang..."", ""link"": ""https://www.istockphoto.com/id/foto/sepatu-wanita-hak-tinggi-hitam-mahal-yang-elegan-di-latar-belakang-putih-gm515142583-48484112"", ""source"": ""iStock"", ""thumbnail"": ""https://serpapi.com/searches/69b448635b92f886b1597bfe/images/SvKJOHQKiSe9KqXD4f3xFoHGAIuq5PKJfsK4PGiuk24.jpeg"", ""price"": null, ""rating"": null, ""reviews"": null}, {""title"": ""Professionalism - The Experienced Nanny | Nanny Childcare"", ""link"": ""https://www.blogten.org/nanny-expert-blog/categories/professionalism"", ""source"": ""Blogten"", ""thumbnail"": ""https://serpapi.com/searches/69b448635b92f886b1597bfe/images/wuMIqEXaOnYIV3ITYTsm-ZiPpOgGsfN41VGashKCZcg.jpeg"", ""price"": null, ""rating"": null, ""reviews"": null}, {""title"": ""Caro negro elegante Zapatos de tac\u00f3n de mujer sobre fondo blanco"", ""link"": ""https://www.istockphoto.com/es/foto/caro-negro-elegante-zapatos-de-tac%C3%B3n-de-mujer-sobre-fondo-blanco-gm515142583-48484112"", ""source"": ""iStock"", ""thumbnail"": ""https://serpapi.com/searches/69b448635b92f886b1597bfe/images/CbVs48F9UbaSZbhkTXgqjL5RFzCBGDlw6d-8GiR3mfc.jpeg"", ""price"": null, ""rating"": null, ""reviews"": null}, {""title"": ""Elegante teuer, schwarz, hoher Absatz, Damen Schuhe auf wei\u00dfem..."", ""link"": ""https://www.istockphoto.com/de/foto/elegante-teuer-schwarz-hoher-absatz-damen-schuhe-auf-wei%C3%9Fem-hintergrund-gm515142583-48484112"", ""source"": ""iStock"", ""thumbnail"": ""https://serpapi.com/searches/69b448635b92f886b1597bfe/images/u7ZJp80Z_tfldPO1NzlrOFTPOF8DYvo9hTRQcY_TJz8.jpeg"", ""price"": null, ""rating"": null, ""reviews"": null}, {""title"": ""Elegante costosi scarpe Donna tacco alto neri su sfondo bianco"", ""link"": ""https://www.istockphoto.com/it/foto/elegante-costosi-scarpe-donna-tacco-alto-neri-su-sfondo-bianco-gm515142583-48484112"", ""source"": ""iStock"", ""thumbnail"": ""https://serpapi.com/searches/69b448635b92f886b1597bfe/images/0Jnf1I7BHaZuSr55axoLX1CnAdgQjMyOVyG5-x76TL4.jpeg"", ""price"": null, ""rating"": null, ""reviews"": null}, {""title"": ""Which Devil Wears Prada Character Are You? - Playbuzz"", ""link"": ""https://www.playbuzz.com/nataliesnider10/which-devil-wears-prada-character-are-you"", ""source"": ""Playbuzz"", ""thumbnail"": ""https://serpapi.com/searches/69b448635b92f886b1597bfe/images/SW6hQdy_GnkO2yKPIMjo0WNU92rk3Q1ixED-RFIJSrM.jpeg"", ""price"": null, ""rating"": null, ""reviews"": null}, {""title"": ""Stock fotografie Elegantn\u00ed Drah\u00e9 \u010cern\u00e9 Boty Na Vysok\u00e9m Podpatku ..."", ""link"": ""https://www.istockphoto.com/cs/fotografie/elegantn%C3%AD-drah%C3%A9-%C4%8Dern%C3%A9-boty-na-vysok%C3%A9m-podpatku-d%C3%A1msk%C3%A9-boty-na-b%C3%ADl%C3%A9m-pozad%C3%AD-gm515142583-48484112"", ""source"": ""iStock"", ""thumbnail"": ""https://serpapi.com/searches/69b448635b92f886b1597bfe/images/AR3o_lvmGf0p8EjqPw0kOqmmWXh4uEjZex1dz0Coc08.jpeg"", ""price"": null, ""rating"": null, ""reviews"": null}, {""title"": ""\u042d\u043b\u0435\u0433\u0430\u043d\u0442\u043d\u044b\u0439 \u0434\u043e\u0440\u043e\u0433\u043e\u0439 \u0447\u0435\u0440\u043d\u044b\u0439 \u0432\u044b\u0441\u043e\u043a\u0438\u0439 \u043a\u0430\u0431\u043b\u0443\u043a \u0436\u0435\u043d\u0449\u0438\u043d\u044b \u043d\u0430 \u0431\u0435\u043b\u043e\u043c ..."", ""link"": ""https://www.istockphoto.com/ru/%D1%84%D0%BE%D1%82%D0%BE/%D1%8D%D0%BB%D0%B5%D0%B3%D0%B0%D0%BD%D1%82%D0%BD%D1%8B%D0%B9-%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%BE%D0%B9-%D1%87%D0%B5%D1%80%D0%BD%D1%8B%D0%B9-%D0%B2%D1%8B%D1%81%D0%BE%D0%BA%D0%B8%D0%B9-%D0%BA%D0%B0%D0%B1%D0%BB%D1%83%D0%BA-%D0%B6%D0%B5%D0%BD%D1%89%D0%B8%D0%BD%D1%8B-%D0%BD%D0%B0-%D0%B1%D0%B5%D0%BB%D0%BE%D0%BC-%D1%84%D0%BE%D0%BD%D0%B5-gm515142583-48484112"", ""source"": ""iStock"", ""thumbnail"": ""https://serpapi.com/searches/69b448635b92f886b1597bfe/images/Zq-NhV29PaYX0uLZhEdg5PiM2ev2S6EGml7GMeRJnHE.jpeg"", ""price"": null, ""rating"": null, ""reviews"": null}, {""title"": ""La r\u00e9ponse sexuelle - Julie Bougis"", ""link"": ""https://www.jb-therapie.com/post/reponse-sexuelle"", ""source"": ""Julie Bougis"", ""thumbnail"": ""https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsHVCAiuCjY-t9EZilcVNXTTxmaE79Mf6KAH9sQgQvlmSt6ehpJEpQarAF&s"", ""price"": null, ""rating"": null, ""reviews"": null}, {""title"": ""Luisa Fernandez COUTURE - Wix.com"", ""link"": ""https://luisafdzbustamante.wixsite.com/luisafernandezcout-1"", ""source"": ""Wix.com"", ""thumbnail"": ""https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTO-d2VT4fJuYEms2pLkG33jba-piLaxrOq0TSWo7hjRp7_c0rRmS-LRoTB&s"", ""price"": null, ""rating"": null, ""reviews"": null}, {""title"": ""\u05d0\u05d9\u05da \u05dc\u05de\u05e0\u05d5\u05e2 \u05d3\u05d5\u05e8\u05d1\u05df \u05d1\u05e2\u05e7\u05d1 \u2013 7 \u05e6\u05e2\u05d3\u05d9\u05dd \u05dc\u05e6\u05e2\u05d3 \u05de\u05d5\u05e9\u05dc\u05dd"", ""link"": ""https://tomtcm.com/%D7%9E%D7%A0%D7%99%D7%A2%D7%AA-%D7%93%D7%95%D7%A8%D7%91%D7%9F-%D7%A9%D7%99%D7%98%D7%95%D7%AA-%D7%A1%D7%91%D7%AA%D7%90/"", ""source"": ""\u05ea\u05d5\u05dd \u05e8\u05d5\u05d8\u05e0\u05d1\u05e8\u05d2"", ""thumbnail"": ""https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQT5O-_f-2Xx7goF_rn8kUG2OaKIQgc94W8gnZIhRVqeQ6nNgRWvelvOAhO&s"", ""price"": null, ""rating"": null, ""reviews"": null}, {""title"": ""HOT ! Adidas Liverpool Zapatos Para Hombre Tenis Adidas Zapatos ..."", ""link"": ""https://www.parsogutma.com/?a=22417567041490"", ""source"": ""Pars So\u011futma Sistemleri"", ""thumbnail"": ""https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0shXFoVSsHYUwGQBi5G6i5CTHuV7k75QUw4F_cRS3L0AhVcQeYM1OoLG4&s"", ""price"": null, ""rating"": null, ""reviews"": null}, {""title"": ""teure high heels"", ""link"": ""https://co-working.co.il/index.php?JGNS=NOU378236477&g=12&m=4"", ""source"": ""Co-working"", ""thumbnail"": ""https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT35ssBLDYtzGq8qqZ4a9G2BsBRjJzPK5cCD_CMHHxjQI7k5fMUAXucefcB&s"", ""price"": null, ""rating"": null, ""reviews"": null}]",[],"[{""link"": ""https://www.blogten.org/nanny-expert-blog/categories/professionalism"", ""title"": ""Professionalism - The Experienced Nanny | Nanny Childcare"", ""source"": ""Blogten"", ""price"": null, ""score"": 5, ""from_brand_match"": false, ""content_checked"": true}, {""link"": ""https://www.jb-therapie.com/post/reponse-sexuelle"", ""title"": ""La r\u00e9ponse sexuelle - Julie Bougis"", ""source"": ""Julie Bougis"", ""price"": null, ""score"": 4, ""from_brand_match"": false, ""content_checked"": true}, {""link"": ""https://tomtcm.com/%D7%9E%D7%A0%D7%99%D7%A2%D7%AA-%D7%93%D7%95%D7%A8%D7%91%D7%9F-%D7%A9%D7%99%D7%98%D7%95%D7%AA-%D7%A1%D7%91%D7%AA%D7%90/"", ""title"": ""\u05d0\u05d9\u05da \u05dc\u05de\u05e0\u05d5\u05e2 \u05d3\u05d5\u05e8\u05d1\u05df \u05d1\u05e2\u05e7\u05d1 \u2013 7 \u05e6\u05e2\u05d3\u05d9\u05dd \u05dc\u05e6\u05e2\u05d3 \u05de\u05d5\u05e9\u05dc\u05dd"", ""source"": ""\u05ea\u05d5\u05dd \u05e8\u05d5\u05d8\u05e0\u05d1\u05e8\u05d2"", ""price"": null, ""score"": 3, ""from_brand_match"": false, ""content_checked"": true}]",Masters et Johnson étaient des sexologues américains qui ont permis une première compréhension de la réponse sexuelle humaine.,,,דורבן בעקב הוא אחת מהבעיות הפוגעות באיכות החיים. דיקור סיני וטיפול מסייעים רבות למצב אך ניתן למנוע אותו עם שיטות סבתא פשוטות.,firecrawl,partial,0.58,"title,description_eng,year,additional_info",,
