rawProductId,product_name,sku,rawData
019cf6b5-e46a-716a-bade-3a3a0005364f,POLO,3926884,"{""sku"": ""3926884"", ""code"": ""BAILEY GSI2406 914"", ""gtin"": [], ""name"": ""POLO"", ""year"": 2024, ""brand"": ""TAGLIATORE"", ""price"": 265, ""sizes"": [{""Qty"": 1, ""sku"": ""3926884_52(1)"", ""Size"": ""52(1)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 265, ""BrandReferencePrice"": 0}], ""errors"": [{""error"": ""empty_field"", ""field"": ""images""}, {""error"": ""missing_field"", ""field"": ""model""}, {""error"": ""missing_field"", ""field"": ""color""}, {""error"": ""missing_field"", ""field"": ""materials_original""}, {""error"": ""missing_field"", ""field"": ""collection""}, {""error"": ""empty_field"", ""field"": ""additional_info""}, {""error"": ""empty_field"", ""field"": ""gtin""}, {""error"": ""missing_field"", ""field"": ""dimensions""}], ""images"": [], ""season"": ""FW24"", ""InStock"": 1, ""made_in"": ""ITALY"", ""category"": ""POLO SHIRTS"", ""in_stock"": true, ""is_valid"": true, ""quantity"": 1, ""feed_name"": ""loschi"", ""reduction"": 0, ""department"": ""male"", ""isEnriched"": ""pending"", ""product_id"": ""3926884_fw24_loschi"", ""season_year"": ""AUTUNNO/INVERNO 2024"", ""description_eng"": ""POLO"", ""needsEnrichment"": true, ""made_in_original"": ""ITALY"", ""category_original"": ""POLO SHIRTS"", ""department_original"": ""UOMO"", ""unit_system_name_original"": ""IT""}"
019cf6b5-e46a-7165-88af-5e72b381ff5d,BICOLOR RIB KNIT DRESS,3926344,"{""sku"": ""3926344"", ""code"": ""324MR0462FI000 1     0999"", ""gtin"": [], ""name"": ""BICOLOR RIB KNIT DRESS"", ""year"": 2024, ""brand"": ""COURREGES"", ""color"": ""BIANCO"", ""price"": 650, ""sizes"": [{""Qty"": 1, ""sku"": ""3926344_S(1)"", ""Size"": ""S(1)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 650, ""BrandReferencePrice"": 0}], ""errors"": [{""error"": ""empty_field"", ""field"": ""images""}, {""error"": ""missing_field"", ""field"": ""model""}, {""error"": ""missing_field"", ""field"": ""materials_original""}, {""error"": ""missing_field"", ""field"": ""collection""}, {""error"": ""empty_field"", ""field"": ""additional_info""}, {""error"": ""empty_field"", ""field"": ""gtin""}, {""error"": ""missing_field"", ""field"": ""dimensions""}], ""images"": [], ""season"": ""FW24"", ""InStock"": 1, ""made_in"": ""BULGARIA"", ""category"": ""DRESS"", ""in_stock"": true, ""is_valid"": true, ""quantity"": 1, ""feed_name"": ""loschi"", ""reduction"": 0, ""department"": ""female"", ""isEnriched"": ""pending"", ""product_id"": ""3926344_fw24_loschi"", ""season_year"": ""AUTUNNO/INVERNO 2024"", ""color_original"": ""BIANCO"", ""description_eng"": ""BICOLOR RIB KNIT DRESS"", ""needsEnrichment"": true, ""made_in_original"": ""BULGARIA"", ""category_original"": ""DRESS"", ""department_original"": ""DONNA"", ""unit_system_name_original"": ""IT""}"
019cf6b5-e46a-71ba-93cd-b241e4cb3f3b,DOUBLE BOW BALLERINAS,3925583,"{""sku"": ""3925583"", ""code"": ""S0380 CRP600 BLACK"", ""gtin"": [], ""name"": ""DOUBLE BOW BALLERINAS"", ""year"": 2024, ""brand"": ""MACH & MACH"", ""color"": ""NERO"", ""price"": 725, ""sizes"": [{""Qty"": 1, ""sku"": ""3925583_36.5(1)"", ""Size"": ""36.5(1)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 725, ""BrandReferencePrice"": 0}, {""Qty"": 1, ""sku"": ""3925583_38(1)"", ""Size"": ""38(1)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 725, ""BrandReferencePrice"": 0}], ""errors"": [{""error"": ""empty_field"", ""field"": ""images""}, {""error"": ""missing_field"", ""field"": ""model""}, {""error"": ""missing_field"", ""field"": ""materials_original""}, {""error"": ""missing_field"", ""field"": ""collection""}, {""error"": ""empty_field"", ""field"": ""additional_info""}, {""error"": ""empty_field"", ""field"": ""gtin""}, {""error"": ""missing_field"", ""field"": ""dimensions""}], ""images"": [], ""season"": ""FW24"", ""InStock"": 2, ""made_in"": ""ITALY"", ""category"": ""FLAT SHOES"", ""in_stock"": true, ""is_valid"": true, ""quantity"": 2, ""feed_name"": ""loschi"", ""reduction"": 0, ""department"": ""female"", ""isEnriched"": ""pending"", ""product_id"": ""3925583_fw24_loschi"", ""season_year"": ""AUTUNNO/INVERNO 2024"", ""color_original"": ""NERO"", ""description_eng"": ""DOUBLE BOW BALLERINAS"", ""needsEnrichment"": true, ""made_in_original"": ""ITALY"", ""category_original"": ""FLAT SHOES"", ""department_original"": ""DONNA"", ""unit_system_name_original"": ""IT""}"
019cf6b5-e46a-71c9-869e-06bb63c3aac3,ALEA MAGLIA,3923204,"{""sku"": ""3923204"", ""code"": ""WM12ALEA BLA0524W"", ""gtin"": [], ""name"": ""ALEA MAGLIA"", ""year"": 2024, ""brand"": ""IRO"", ""color"": ""NERO"", ""price"": 295, ""sizes"": [{""Qty"": 1, ""sku"": ""3923204_S(1)"", ""Size"": ""S(1)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 295, ""BrandReferencePrice"": 0}], ""errors"": [{""error"": ""empty_field"", ""field"": ""images""}, {""error"": ""missing_field"", ""field"": ""model""}, {""error"": ""missing_field"", ""field"": ""materials_original""}, {""error"": ""missing_field"", ""field"": ""collection""}, {""error"": ""empty_field"", ""field"": ""additional_info""}, {""error"": ""empty_field"", ""field"": ""gtin""}, {""error"": ""missing_field"", ""field"": ""dimensions""}], ""images"": [], ""season"": ""FW24"", ""InStock"": 1, ""made_in"": ""CHINA"", ""category"": ""JUMPERS"", ""in_stock"": true, ""is_valid"": true, ""quantity"": 1, ""feed_name"": ""loschi"", ""reduction"": 0, ""department"": ""female"", ""isEnriched"": ""pending"", ""product_id"": ""3923204_fw24_loschi"", ""season_year"": ""AUTUNNO/INVERNO 2024"", ""color_original"": ""NERO"", ""description_eng"": ""ALEA MAGLIA"", ""needsEnrichment"": true, ""made_in_original"": ""CHINA"", ""category_original"": ""JUMPERS"", ""department_original"": ""DONNA"", ""unit_system_name_original"": ""IT""}"
019cf6b5-e46a-71ef-90fd-6a232540d257,COAT,3926644,"{""sku"": ""3926644"", ""code"": ""LD10B 350002 B5056"", ""gtin"": [], ""name"": ""COAT"", ""year"": 2024, ""brand"": ""TAGLIATORE"", ""price"": 1190, ""sizes"": [{""Qty"": 1, ""sku"": ""3926644_52(1)"", ""Size"": ""52(1)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 1190, ""BrandReferencePrice"": 0}, {""Qty"": 1, ""sku"": ""3926644_54(1)"", ""Size"": ""54(1)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 1190, ""BrandReferencePrice"": 0}], ""errors"": [{""error"": ""empty_field"", ""field"": ""images""}, {""error"": ""missing_field"", ""field"": ""model""}, {""error"": ""missing_field"", ""field"": ""color""}, {""error"": ""missing_field"", ""field"": ""materials_original""}, {""error"": ""missing_field"", ""field"": ""collection""}, {""error"": ""empty_field"", ""field"": ""additional_info""}, {""error"": ""empty_field"", ""field"": ""gtin""}, {""error"": ""missing_field"", ""field"": ""dimensions""}, {""error"": ""missing_field"", ""field"": ""made_in""}], ""images"": [], ""season"": ""FW24"", ""InStock"": 2, ""category"": ""COATS & TRENCH"", ""in_stock"": true, ""is_valid"": true, ""quantity"": 2, ""feed_name"": ""loschi"", ""reduction"": 0, ""department"": ""male"", ""isEnriched"": ""pending"", ""product_id"": ""3926644_fw24_loschi"", ""season_year"": ""AUTUNNO/INVERNO 2024"", ""description_eng"": ""COAT"", ""needsEnrichment"": true, ""category_original"": ""COATS & TRENCH"", ""department_original"": ""UOMO"", ""unit_system_name_original"": ""IT""}"
019cf6b5-e46b-7134-af1e-ff72e41106a1,HEELED SHOES,3930084,"{""sku"": ""3930084"", ""code"": ""MA1050AC0L MW5 000 NERO"", ""gtin"": [], ""name"": ""HEELED SHOES"", ""year"": 2024, ""brand"": ""MOSCHINO"", ""color"": ""NERO"", ""price"": 490, ""sizes"": [{""Qty"": 1, ""sku"": ""3930084_37(1)"", ""Size"": ""37(1)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 490, ""BrandReferencePrice"": 0}, {""Qty"": 1, ""sku"": ""3930084_37.5(1)"", ""Size"": ""37.5(1)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 490, ""BrandReferencePrice"": 0}, {""Qty"": 1, ""sku"": ""3930084_38(2)"", ""Size"": ""38(2)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 490, ""BrandReferencePrice"": 0}], ""errors"": [{""error"": ""empty_field"", ""field"": ""images""}, {""error"": ""missing_field"", ""field"": ""model""}, {""error"": ""missing_field"", ""field"": ""materials_original""}, {""error"": ""missing_field"", ""field"": ""collection""}, {""error"": ""empty_field"", ""field"": ""additional_info""}, {""error"": ""empty_field"", ""field"": ""gtin""}, {""error"": ""missing_field"", ""field"": ""dimensions""}], ""images"": [], ""season"": ""FW24"", ""InStock"": 3, ""made_in"": ""ITALY"", ""category"": ""PUMPS"", ""in_stock"": true, ""is_valid"": true, ""quantity"": 3, ""feed_name"": ""loschi"", ""reduction"": 0, ""department"": ""female"", ""isEnriched"": ""pending"", ""product_id"": ""3930084_fw24_loschi"", ""season_year"": ""AUTUNNO/INVERNO 2024"", ""color_original"": ""NERO"", ""description_eng"": ""HEELED SHOES"", ""needsEnrichment"": true, ""made_in_original"": ""ITALY"", ""category_original"": ""PUMPS"", ""department_original"": ""DONNA"", ""unit_system_name_original"": ""IT""}"
019cf6b5-e46b-71af-be25-07b491b958b1,SLATER PANTS,3927884,"{""sku"": ""3927884"", ""code"": ""MTR34 FAC48 0099"", ""gtin"": [], ""name"": ""SLATER PANTS"", ""year"": 2024, ""brand"": ""DARKPARK"", ""color"": ""NERO"", ""price"": 460, ""sizes"": [{""Qty"": 1, ""sku"": ""3927884_46(1)"", ""Size"": ""46(1)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 460, ""BrandReferencePrice"": 0}], ""errors"": [{""error"": ""empty_field"", ""field"": ""images""}, {""error"": ""missing_field"", ""field"": ""model""}, {""error"": ""missing_field"", ""field"": ""materials_original""}, {""error"": ""missing_field"", ""field"": ""collection""}, {""error"": ""empty_field"", ""field"": ""additional_info""}, {""error"": ""empty_field"", ""field"": ""gtin""}, {""error"": ""missing_field"", ""field"": ""dimensions""}], ""images"": [], ""season"": ""FW24"", ""InStock"": 1, ""made_in"": ""ITALY"", ""category"": ""TROUSERS"", ""in_stock"": true, ""is_valid"": true, ""quantity"": 1, ""feed_name"": ""loschi"", ""reduction"": 0, ""department"": ""male"", ""isEnriched"": ""pending"", ""product_id"": ""3927884_fw24_loschi"", ""season_year"": ""AUTUNNO/INVERNO 2024"", ""color_original"": ""NERO"", ""description_eng"": ""SLATER PANTS"", ""needsEnrichment"": true, ""made_in_original"": ""ITALY"", ""category_original"": ""TROUSERS"", ""department_original"": ""UOMO"", ""unit_system_name_original"": ""IT""}"
019cf6b5-e46b-71ec-8f47-8f3f1e2cfcd7,REYNOLD DOWN JACKET,3928894,"{""sku"": ""3928894"", ""code"": ""REYN0LD C0001"", ""gtin"": [], ""name"": ""REYNOLD DOWN JACKET"", ""year"": 2024, ""brand"": ""MACKAGE"", ""color"": ""NERO"", ""price"": 1790, ""sizes"": [{""Qty"": 1, ""sku"": ""3928894_40(1)"", ""Size"": ""40(1)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 1790, ""BrandReferencePrice"": 0}], ""errors"": [{""error"": ""empty_field"", ""field"": ""images""}, {""error"": ""missing_field"", ""field"": ""model""}, {""error"": ""missing_field"", ""field"": ""materials_original""}, {""error"": ""missing_field"", ""field"": ""collection""}, {""error"": ""empty_field"", ""field"": ""additional_info""}, {""error"": ""empty_field"", ""field"": ""gtin""}, {""error"": ""missing_field"", ""field"": ""dimensions""}], ""images"": [], ""season"": ""FW24"", ""InStock"": 1, ""made_in"": ""CHINA"", ""category"": ""JACKETS & PADDED OUTERWEAR"", ""in_stock"": true, ""is_valid"": true, ""quantity"": 1, ""feed_name"": ""loschi"", ""reduction"": 0, ""department"": ""male"", ""isEnriched"": ""pending"", ""product_id"": ""3928894_fw24_loschi"", ""season_year"": ""AUTUNNO/INVERNO 2024"", ""color_original"": ""NERO"", ""description_eng"": ""REYNOLD DOWN JACKET"", ""needsEnrichment"": true, ""made_in_original"": ""CHINA"", ""category_original"": ""JACKETS & PADDED OUTERWEAR"", ""department_original"": ""UOMO"", ""unit_system_name_original"": ""IT""}"
019cf6b5-e4a8-7109-9b6c-95a1ddc091dc,TROSUERS,3931074,"{""sku"": ""3931074"", ""code"": ""24WM39L 302 999"", ""gtin"": [], ""name"": ""TROSUERS"", ""year"": 2024, ""brand"": ""MYTHS"", ""color"": ""NERO"", ""price"": 179, ""sizes"": [{""Qty"": 1, ""sku"": ""3931074_46(1)"", ""Size"": ""46(1)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 179, ""BrandReferencePrice"": 0}], ""errors"": [{""error"": ""empty_field"", ""field"": ""images""}, {""error"": ""missing_field"", ""field"": ""model""}, {""error"": ""missing_field"", ""field"": ""materials_original""}, {""error"": ""missing_field"", ""field"": ""collection""}, {""error"": ""empty_field"", ""field"": ""additional_info""}, {""error"": ""empty_field"", ""field"": ""gtin""}, {""error"": ""missing_field"", ""field"": ""dimensions""}], ""images"": [], ""season"": ""FW24"", ""InStock"": 1, ""made_in"": ""ITALY"", ""category"": ""TROUSERS"", ""in_stock"": true, ""is_valid"": true, ""quantity"": 1, ""feed_name"": ""loschi"", ""reduction"": 0, ""department"": ""male"", ""isEnriched"": ""pending"", ""product_id"": ""3931074_fw24_loschi"", ""season_year"": ""AUTUNNO/INVERNO 2024"", ""color_original"": ""NERO"", ""description_eng"": ""TROSUERS"", ""needsEnrichment"": true, ""made_in_original"": ""ITALY"", ""category_original"": ""TROUSERS"", ""department_original"": ""UOMO"", ""unit_system_name_original"": ""IT""}"
019cf6b5-e4a8-7136-8b59-a4d612855d89,TROUSERS,3931094,"{""sku"": ""3931094"", ""code"": ""24WM40L 706 81"", ""gtin"": [], ""name"": ""TROUSERS"", ""year"": 2024, ""brand"": ""MYTHS"", ""color"": ""MORO"", ""price"": 168, ""sizes"": [{""Qty"": 1, ""sku"": ""3931094_46(1)"", ""Size"": ""46(1)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 168, ""BrandReferencePrice"": 0}], ""errors"": [{""error"": ""empty_field"", ""field"": ""images""}, {""error"": ""missing_field"", ""field"": ""model""}, {""error"": ""missing_field"", ""field"": ""materials_original""}, {""error"": ""missing_field"", ""field"": ""collection""}, {""error"": ""empty_field"", ""field"": ""additional_info""}, {""error"": ""empty_field"", ""field"": ""gtin""}, {""error"": ""missing_field"", ""field"": ""dimensions""}], ""images"": [], ""season"": ""FW24"", ""InStock"": 1, ""made_in"": ""ITALY"", ""category"": ""TROUSERS"", ""in_stock"": true, ""is_valid"": true, ""quantity"": 1, ""feed_name"": ""loschi"", ""reduction"": 0, ""department"": ""male"", ""isEnriched"": ""pending"", ""product_id"": ""3931094_fw24_loschi"", ""season_year"": ""AUTUNNO/INVERNO 2024"", ""color_original"": ""MORO"", ""description_eng"": ""TROUSERS"", ""needsEnrichment"": true, ""made_in_original"": ""ITALY"", ""category_original"": ""TROUSERS"", ""department_original"": ""UOMO"", ""unit_system_name_original"": ""IT""}"
019cf6b5-e4a8-71c9-89f7-24e8541dd4ac,TROUSERS,3931104,"{""sku"": ""3931104"", ""code"": ""24WM24L 103 20"", ""gtin"": [], ""name"": ""TROUSERS"", ""year"": 2024, ""brand"": ""MYTHS"", ""color"": ""BEIGE"", ""price"": 229, ""sizes"": [{""Qty"": 1, ""sku"": ""3931104_48(1)"", ""Size"": ""48(1)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 229, ""BrandReferencePrice"": 0}], ""errors"": [{""error"": ""empty_field"", ""field"": ""images""}, {""error"": ""missing_field"", ""field"": ""model""}, {""error"": ""missing_field"", ""field"": ""materials_original""}, {""error"": ""missing_field"", ""field"": ""collection""}, {""error"": ""empty_field"", ""field"": ""additional_info""}, {""error"": ""empty_field"", ""field"": ""gtin""}, {""error"": ""missing_field"", ""field"": ""dimensions""}], ""images"": [], ""season"": ""FW24"", ""InStock"": 1, ""made_in"": ""ITALY"", ""category"": ""TROUSERS"", ""in_stock"": true, ""is_valid"": true, ""quantity"": 1, ""feed_name"": ""loschi"", ""reduction"": 0, ""department"": ""male"", ""isEnriched"": ""pending"", ""product_id"": ""3931104_fw24_loschi"", ""season_year"": ""AUTUNNO/INVERNO 2024"", ""color_original"": ""BEIGE"", ""description_eng"": ""TROUSERS"", ""needsEnrichment"": true, ""made_in_original"": ""ITALY"", ""category_original"": ""TROUSERS"", ""department_original"": ""UOMO"", ""unit_system_name_original"": ""IT""}"
019cf6b5-e4a8-7193-b219-2092411e75f1,TROUSERS,3931114,"{""sku"": ""3931114"", ""code"": ""24WM24L 103 33"", ""gtin"": [], ""name"": ""TROUSERS"", ""year"": 2024, ""brand"": ""MYTHS"", ""color"": ""GRIGIO"", ""price"": 229, ""sizes"": [{""Qty"": 1, ""sku"": ""3931114_48(1)"", ""Size"": ""48(1)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 229, ""BrandReferencePrice"": 0}], ""errors"": [{""error"": ""empty_field"", ""field"": ""images""}, {""error"": ""missing_field"", ""field"": ""model""}, {""error"": ""missing_field"", ""field"": ""materials_original""}, {""error"": ""missing_field"", ""field"": ""collection""}, {""error"": ""empty_field"", ""field"": ""additional_info""}, {""error"": ""empty_field"", ""field"": ""gtin""}, {""error"": ""missing_field"", ""field"": ""dimensions""}, {""error"": ""missing_field"", ""field"": ""made_in""}], ""images"": [], ""season"": ""FW24"", ""InStock"": 1, ""category"": ""TROUSERS"", ""in_stock"": true, ""is_valid"": true, ""quantity"": 1, ""feed_name"": ""loschi"", ""reduction"": 0, ""department"": ""male"", ""isEnriched"": ""pending"", ""product_id"": ""3931114_fw24_loschi"", ""season_year"": ""AUTUNNO/INVERNO 2024"", ""color_original"": ""GRIGIO"", ""description_eng"": ""TROUSERS"", ""needsEnrichment"": true, ""category_original"": ""TROUSERS"", ""department_original"": ""UOMO"", ""unit_system_name_original"": ""IT""}"
019cf6b5-e4a8-71e1-ba15-3e3ef5cc0aaf,TROUSERS,3931064,"{""sku"": ""3931064"", ""code"": ""24WM19L 302 01"", ""gtin"": [], ""name"": ""Pantalone Lungo"", ""year"": 2024, ""brand"": ""MYTHS"", ""color"": ""BIANCO"", ""price"": 165, ""sizes"": [{""Qty"": 1, ""sku"": ""3931064_46(1)"", ""Size"": ""46(1)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 165, ""BrandReferencePrice"": 0}], ""errors"": [{""error"": ""empty_field"", ""field"": ""images""}, {""error"": ""missing_field"", ""field"": ""model""}, {""error"": ""missing_field"", ""field"": ""materials_original""}, {""error"": ""missing_field"", ""field"": ""collection""}, {""error"": ""empty_field"", ""field"": ""additional_info""}, {""error"": ""empty_field"", ""field"": ""gtin""}, {""error"": ""missing_field"", ""field"": ""dimensions""}], ""images"": [], ""season"": ""FW24"", ""InStock"": 1, ""made_in"": ""BANGLADESH"", ""category"": ""TROUSERS"", ""in_stock"": true, ""is_valid"": true, ""quantity"": 1, ""feed_name"": ""loschi"", ""reduction"": 0, ""department"": ""male"", ""isEnriched"": ""pending"", ""product_id"": ""3931064_fw24_loschi"", ""season_year"": ""AUTUNNO/INVERNO 2024"", ""color_original"": ""BIANCO"", ""description_eng"": ""TROUSERS"", ""needsEnrichment"": true, ""made_in_original"": ""BANGLADESH"", ""category_original"": ""TROUSERS"", ""department_original"": ""UOMO"", ""legacyPartialEnrichment"": true, ""unit_system_name_original"": ""IT""}"
019cf6b5-e4a8-71e2-bfcb-18bc3dada6b6,TROUSERS,3931124,"{""sku"": ""3931124"", ""code"": ""24WM24L 103 34"", ""gtin"": [], ""name"": ""TROUSERS"", ""year"": 2024, ""brand"": ""MYTHS"", ""color"": ""GRIGIO"", ""price"": 230, ""sizes"": [{""Qty"": 1, ""sku"": ""3931124_50(1)"", ""Size"": ""50(1)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 230, ""BrandReferencePrice"": 0}], ""errors"": [{""error"": ""empty_field"", ""field"": ""images""}, {""error"": ""missing_field"", ""field"": ""model""}, {""error"": ""missing_field"", ""field"": ""materials_original""}, {""error"": ""missing_field"", ""field"": ""collection""}, {""error"": ""empty_field"", ""field"": ""additional_info""}, {""error"": ""empty_field"", ""field"": ""gtin""}, {""error"": ""missing_field"", ""field"": ""dimensions""}], ""images"": [], ""season"": ""FW24"", ""InStock"": 1, ""made_in"": ""BANGLADESH"", ""category"": ""TROUSERS"", ""in_stock"": true, ""is_valid"": true, ""quantity"": 1, ""feed_name"": ""loschi"", ""reduction"": 0, ""department"": ""male"", ""isEnriched"": ""pending"", ""product_id"": ""3931124_fw24_loschi"", ""season_year"": ""AUTUNNO/INVERNO 2024"", ""color_original"": ""GRIGIO"", ""description_eng"": ""TROUSERS"", ""needsEnrichment"": true, ""made_in_original"": ""BANGLADESH"", ""category_original"": ""TROUSERS"", ""department_original"": ""UOMO"", ""unit_system_name_original"": ""IT""}"
019cf6b5-e4a8-71ea-bca0-133263d01590,NECKLACE,3931764,"{""sku"": ""3931764"", ""code"": ""A9176 8429 0607"", ""gtin"": [], ""name"": ""NECKLACE"", ""year"": 2024, ""brand"": ""MOSCHINO"", ""price"": 395, ""sizes"": [{""Qty"": 1, ""sku"": ""3931764_TU(2)"", ""Size"": ""TU(2)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 395, ""BrandReferencePrice"": 0}], ""errors"": [{""error"": ""empty_field"", ""field"": ""images""}, {""error"": ""missing_field"", ""field"": ""model""}, {""error"": ""missing_field"", ""field"": ""color""}, {""error"": ""missing_field"", ""field"": ""materials_original""}, {""error"": ""missing_field"", ""field"": ""collection""}, {""error"": ""empty_field"", ""field"": ""additional_info""}, {""error"": ""empty_field"", ""field"": ""gtin""}, {""error"": ""missing_field"", ""field"": ""dimensions""}], ""images"": [], ""season"": ""FW24"", ""InStock"": 1, ""made_in"": ""ITALY"", ""category"": ""NECKLACES"", ""in_stock"": true, ""is_valid"": true, ""quantity"": 1, ""feed_name"": ""loschi"", ""reduction"": 0, ""department"": ""female"", ""isEnriched"": ""pending"", ""product_id"": ""3931764_fw24_loschi"", ""season_year"": ""AUTUNNO/INVERNO 2024"", ""description_eng"": ""NECKLACE"", ""needsEnrichment"": true, ""made_in_original"": ""ITALY"", ""category_original"": ""NECKLACES"", ""department_original"": ""DONNA"", ""unit_system_name_original"": ""IT""}"
019cf6b5-e4a9-7178-bd2c-d64421a07c0e,JENNIFER JANE DRESS,3932594,"{""sku"": ""3932594"", ""code"": ""DRE0114 C0T003 WH01"", ""gtin"": [], ""name"": ""La DoubleJ Jennifer Jane Long Dress 3/4s V Neck Blooms Fantasy W/fluonce"", ""year"": 2024, ""brand"": ""LA DOUBLEJ"", ""color"": ""Babe"", ""price"": 790, ""sizes"": [{""Qty"": 1, ""sku"": ""3932594_XL(1)"", ""Size"": ""XL(1)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 790, ""BrandReferencePrice"": 0}], ""errors"": [{""error"": ""empty_field"", ""field"": ""images""}, {""error"": ""missing_field"", ""field"": ""model""}, {""error"": ""missing_field"", ""field"": ""color""}, {""error"": ""missing_field"", ""field"": ""materials_original""}, {""error"": ""missing_field"", ""field"": ""collection""}, {""error"": ""empty_field"", ""field"": ""additional_info""}, {""error"": ""empty_field"", ""field"": ""gtin""}, {""error"": ""missing_field"", ""field"": ""dimensions""}, {""error"": ""missing_field"", ""field"": ""made_in""}], ""images"": [], ""season"": ""SS24"", ""InStock"": 1, ""made_in"": ""IT"", ""category"": ""DRESS"", ""in_stock"": true, ""is_valid"": true, ""quantity"": 1, ""feed_name"": ""loschi"", ""reduction"": 0, ""department"": ""female"", ""isEnriched"": ""pending"", ""product_id"": ""3932594_ss24_loschi"", ""season_year"": ""PRIMAVERA/ESTATE 2024"", ""description_eng"": ""JENNIFER JANE DRESS"", ""needsEnrichment"": true, ""category_original"": ""DRESS"", ""materials_original"": ""Cotton 100%%"", ""department_original"": ""DONNA"", ""legacyPartialEnrichment"": true, ""unit_system_name_original"": ""IT""}"
019cf6b5-e4a9-7140-a589-79b5ebe404d2,CASHMERE CARDIGAN,3935314,"{""sku"": ""3935314"", ""code"": ""318049 901"", ""gtin"": [], ""name"": ""CASHMERE CARDIGAN"", ""year"": 2024, ""brand"": ""LAMBERTO LOSANI"", ""color"": ""NERO"", ""price"": 538, ""sizes"": [{""Qty"": 1, ""sku"": ""3935314_44(1)"", ""Size"": ""44(1)"", ""Barcode"": """", ""Currency"": ""EUR"", ""NetPrice"": 538, ""BrandReferencePrice"": 0}], ""errors"": [{""error"": ""empty_field"", ""field"": ""images""}, {""error"": ""missing_field"", ""field"": ""model""}, {""error"": ""missing_field"", ""field"": ""materials_original""}, {""error"": ""missing_field"", ""field"": ""collection""}, {""error"": ""empty_field"", ""field"": ""additional_info""}, {""error"": ""empty_field"", ""field"": ""gtin""}, {""error"": ""missing_field"", ""field"": ""dimensions""}], ""images"": [], ""season"": ""FW24"", ""InStock"": 1, ""made_in"": ""ITALY"", ""category"": ""CARDIGANS"", ""in_stock"": true, ""is_valid"": true, ""quantity"": 1, ""feed_name"": ""loschi"", ""reduction"": 0, ""department"": ""female"", ""isEnriched"": ""pending"", ""product_id"": ""3935314_fw24_loschi"", ""season_year"": ""AUTUNNO/INVERNO 2024"", ""color_original"": ""NERO"", ""description_eng"": ""CASHMERE CARDIGAN"", ""needsEnrichment"": true, ""made_in_original"": ""ITALY"", ""category_original"": ""CARDIGANS"", ""department_original"": ""DONNA"", ""unit_system_name_original"": ""IT""}"
